"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"30/01/2026","RBGH","1.33","1.30","1.33","1.33","1.34","1.33","0.00","1.34","","96.0000","128.6400"
"30/01/2026","SCB","29.27","29.22","29.27","29.27","29.30","29.27","0.00","29.30","","0.0000","0.0000"
"30/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","","1.20","202.0000","242.0000"
"30/01/2026","SOGEGH","4.93","4.49","4.71","4.71","4.71","4.71","0.00","","","1.0000","5.0000"
"30/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"30/01/2026","TOTAL","40.30","40.20","40.20","40.20","40.19","40.20","0.00","","40.19","28.0000","1.0000"
"30/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"30/01/2026","UNIL","19.79","19.79","19.79","19.79","19.79","19.79","0.00","19.79","","5.0000","118.0000"
"30/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0.0000","0.0000"
"30/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"30/01/2026","GLD","494.77","466.72","466.72","466.72","515.35","466.72","0.00","466.72","","0.0000","0.0000"
"30/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
"30/01/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"30/01/2026","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","0.10","0.0000","0.0000"
"30/01/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0.0000","0.0000"
"30/01/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","0.09","0.0000","0.0000"
"29/01/2026","ACCESS","16.21","16.20","16.21","16.21","16.21","16.21","0.00","16.21","17.80","23.0000","372.8300"
"29/01/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","15.0000","75.9000"
"29/01/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0.0000","0.0000"
"29/01/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"29/01/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","4.0000","35.5600"
"29/01/2026","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","","6.12","1.0000","8.0000"
"29/01/2026","BOPP","62.60","55.82","62.60","62.60","62.60","62.60","0.00","62.60","","0.0000","0.0000"
"29/01/2026","CAL","0.81","0.61","0.76","0.76","0.81","0.81","0.05","0.81","0.83","863.0000","697.0000"
"29/01/2026","CLYD","0.50","0.46","0.50","0.50","0.55","0.50","0.00","0.52","","0.0000","0.0000"
"29/01/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.14","","0.0000","0.0000"
"29/01/2026","CPC","0.06","0.05","0.06","0.06","0.06","0.06","0.00","0.06","","0.0000","0.0000"
"29/01/2026","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","","0.0000","0.0000"
"29/01/2026","EGH","28.93","25.00","28.93","28.93","28.95","28.93","0.00","28.95","","7.0000","202.6500"
"29/01/2026","EGL","3.54","3.48","3.54","3.54","3.55","3.54","0.00","3.55","","15.0000","53.2500"
"29/01/2026","ETI","0.77","0.76","0.77","0.77","0.77","0.77","0.00","0.77","0.84","189.0000","146.0000"
"29/01/2026","FML","8.00","8.00","8.00","8.00","8.00","8.00","0.00","8.00","","2.0000","16.0000"
"29/01/2026","FAB","7.78","7.71","7.78","7.78","7.78","7.78","0.00","7.78","","0.0000","0.0000"
"29/01/2026","GCB","22.06","20.11","22.05","22.05","22.07","22.06","0.01","22.07","","614.0000","13.0000"
"29/01/2026","GGBL","6.60","6.60","6.60","6.60","6.60","6.60","0.00","6.60","","450.0000","2.0000"
"29/01/2026","GOIL","3.01","2.96","3.01","3.01","3.07","3.01","0.00","3.07","","1.0000","3.0000"
"29/01/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","179.0000","930.8000"
"29/01/2026","MTNGH","4.25","4.20","4.20","4.20","4.20","4.20","0.00","4.20","4.25","853.0000","3.0000"
"29/01/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0.0000","0.0000"
"29/01/2026","RBGH","1.33","1.30","1.33","1.33","1.34","1.33","0.00","1.34","","5.0000","6.7000"
"29/01/2026","SCB","29.27","29.22","29.27","29.27","29.30","29.27","0.00","29.30","","0.0000","0.0000"
"29/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.18","1.20","365.0000","439.0000"
"29/01/2026","SOGEGH","4.93","4.49","4.93","4.93","4.93","4.71","-0.22","4.71","4.93","1.0000","6.0000"
"29/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"29/01/2026","TOTAL","40.30","40.20","40.20","40.20","40.20","40.20","0.00","","40.20","931.0000","37.0000"
"29/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"29/01/2026","UNIL","19.79","19.79","19.79","19.79","19.79","19.79","0.00","","19.79","3.0000","71.0000"
"29/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0.0000","0.0000"
"29/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"29/01/2026","GLD","494.77","466.72","466.72","466.72","515.35","466.72","0.00","466.72","","168.0000","86.0000"
"29/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
"29/01/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"29/01/2026","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","0.10","0.0000","0.0000"
"29/01/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0.0000","0.0000"
"29/01/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","0.09","0.0000","0.0000"
"28/01/2026","ACCESS","16.21","16.20","16.21","16.21","16.21","16.21","0.00","16.21","16.99","79.0000","1.0000"
"28/01/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","136.0000","688.1600"
"28/01/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0.0000","0.0000"
"28/01/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"28/01/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","","8.89","22.0000","195.5800"
"28/01/2026","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","","6.12","228.0000","1.0000"
"28/01/2026","BOPP","62.60","55.82","62.56","62.56","62.60","62.60","0.04","","","3.0000","187.0000"
"28/01/2026","CAL","0.76","0.61","0.72","0.72","0.76","0.76","0.04","0.74","0.76","2.0000","1.0000"
"28/01/2026","CLYD","0.50","0.46","0.50","0.50","0.55","0.50","0.00","0.55","","1.0000","1.0000"
"28/01/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.14","","0.0000","0.0000"
"28/01/2026","CPC","0.06","0.05","0.06","0.06","0.06","0.06","0.00","0.06","","950.0000","57.0000"
"28/01/2026","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","","67.0000","25.4600"
"28/01/2026","EGH","28.93","25.00","28.89","28.89","28.93","28.93","0.04","28.93","","1.0000","45.0000"
"28/01/2026","EGL","3.54","3.48","3.53","3.53","3.54","3.54","0.01","3.54","","1.0000","4.0000"
"28/01/2026","ETI","0.77","0.76","0.77","0.77","0.77","0.77","0.00","0.77","0.84","38.0000","30.0000"
"28/01/2026","FML","8.00","8.00","8.00","8.00","8.00","8.00","0.00","8.00","","176.0000","1.0000"
"28/01/2026","FAB","7.78","7.71","7.78","7.78","7.78","7.78","0.00","7.78","","0.0000","0.0000"
"28/01/2026","GCB","22.05","20.11","22.05","22.05","22.11","22.05","0.00","22.11","","112.0000","2.0000"
"28/01/2026","GGBL","6.60","6.60","6.60","6.60","6.60","6.60","0.00","6.60","","377.0000","2.0000"
"28/01/2026","GOIL","3.01","2.96","3.01","3.01","3.07","3.01","0.00","3.07","","100.0000","307.0000"
"28/01/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","5.20","2.0000","10.4000"
"28/01/2026","MTNGH","4.25","4.20","4.20","4.20","4.20","4.20","0.00","4.10","4.20","28.0000","118.0000"
"28/01/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0.0000","0.0000"
"28/01/2026","RBGH","1.33","1.30","1.33","1.33","1.35","1.33","0.00","1.35","","205.0000","276.7500"
"28/01/2026","SCB","29.27","29.22","29.27","29.27","29.30","29.27","0.00","29.30","","475.0000","13.0000"
"28/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","","1.20","86.0000","104.0000"
"28/01/2026","SOGEGH","4.93","4.49","4.93","4.93","4.93","4.93","0.00","4.93","","52.0000","260.0000"
"28/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"28/01/2026","TOTAL","40.30","40.20","40.23","40.23","40.20","40.20","-0.03","40.19","","4.0000","193.0000"
"28/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"28/01/2026","UNIL","19.79","19.79","19.79","19.79","19.79","19.79","0.00","","19.79","7.0000","148.0000"
"28/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0.0000","0.0000"
"28/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"28/01/2026","GLD","494.77","466.72","466.72","466.72","466.72","466.72","0.00","466.72","","41.0000","19.0000"
"28/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
"28/01/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"28/01/2026","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","0.10","0.0000","0.0000"
"28/01/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0.0000","0.0000"
"28/01/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","0.09","0.0000","0.0000"
"27/01/2026","ACCESS","16.21","16.20","16.21","16.21","16.21","16.21","0.00","16.21","17.80","0.0000","0.0000"
"27/01/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0.0000","0.0000"
"27/01/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0.0000","0.0000"
"27/01/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"27/01/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0.0000","0.0000"
"27/01/2026","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","","6.12","207.0000","1.0000"
"27/01/2026","BOPP","62.56","55.82","62.56","62.56","62.00","62.56","0.00","62.60","","0.0000","0.0000"
"27/01/2026","CAL","0.72","0.61","0.71","0.71","0.72","0.72","0.01","0.72","0.75","109.0000","78.0000"
"27/01/2026","CLYD","0.50","0.46","0.50","0.50","0.54","0.50","0.00","0.52","","0.0000","0.0000"
"27/01/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.14","","0.0000","0.0000"
"27/01/2026","CPC","0.06","0.05","0.06","0.06","0.06","0.06","0.00","0.06","","0.0000","0.0000"
"27/01/2026","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","","0.0000","0.0000"
"27/01/2026","EGH","28.89","25.00","28.89","28.89","28.88","28.89","0.00","28.91","","0.0000","0.0000"
"27/01/2026","EGL","3.53","3.48","3.53","3.53","3.55","3.53","0.00","3.54","","0.0000","0.0000"
"27/01/2026","ETI","0.77","0.76","0.77","0.77","0.77","0.77","0.00","0.77","","72.0000","55.0000"
"27/01/2026","FML","8.00","8.00","8.00","8.00","8.00","8.00","0.00","8.00","8.00","20.0000","160.0000"
"27/01/2026","FAB","7.78","7.71","7.78","7.78","7.78","7.78","0.00","7.78","","0.0000","0.0000"
"27/01/2026","GCB","22.05","20.11","22.05","22.05","22.05","22.05","0.00","22.07","","0.0000","0.0000"
"27/01/2026","GGBL","6.60","6.60","6.60","6.60","6.60","6.60","0.00","6.60","","0.0000","0.0000"
"27/01/2026","GOIL","3.01","2.96","3.01","3.01","3.03","3.01","0.00","3.03","","0.0000","0.0000"
"27/01/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","5.20","0.0000","0.0000"
"27/01/2026","MTNGH","4.25","4.20","4.20","4.20","4.20","4.20","0.00","4.20","4.28","1.0000","4.0000"
"27/01/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0.0000","0.0000"
"27/01/2026","RBGH","1.33","1.30","1.33","1.33","1.34","1.33","0.00","1.34","","935.0000","1.0000"
"27/01/2026","SCB","29.27","29.22","29.26","29.26","29.27","29.27","0.01","29.26","","750.0000","21.0000"
"27/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.21","1.20","10.0000","12.0000"
"27/01/2026","SOGEGH","4.93","4.49","4.93","4.93","4.93","4.93","0.00","4.93","","0.0000","0.0000"
"27/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"27/01/2026","TOTAL","40.30","40.23","40.25","40.25","40.23","40.23","-0.02","40.23","","2.0000","86.0000"
"27/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"27/01/2026","UNIL","19.79","19.79","19.79","19.79","19.80","19.79","0.00","19.80","","0.0000","0.0000"
"27/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","0.46","0.0000","0.0000"
"27/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"27/01/2026","GLD","494.77","466.72","466.72","466.72","466.72","466.72","0.00","466.72","","1.0000","466.7200"
"27/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
"27/01/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"27/01/2026","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.1000","0.0000"
"27/01/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0.0000","0.0000"
"27/01/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","","0.0000","0.0000"
"26/01/2026","ACCESS","16.21","16.20","16.21","16.21","16.21","16.21","0.00","16.21","17.80","3.0000","48.6300"
"26/01/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","4.0000","20.2400"
"26/01/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0.0000","0.0000"
"26/01/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"26/01/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0.0000","0.0000"
"26/01/2026","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","","6.12","242.0000","1.0000"
"26/01/2026","BOPP","62.56","55.82","62.56","62.56","62.00","62.56","0.00","62.56","","0.0000","0.0000"
"26/01/2026","CAL","0.71","0.61","0.70","0.70","0.72","0.71","0.01","0.71","0.72","123.0000","87.0000"
"26/01/2026","CLYD","0.50","0.46","0.50","0.50","0.54","0.50","0.00","0.52","","0.0000","0.0000"
"26/01/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.14","","0.0000","0.0000"
"26/01/2026","CPC","0.06","0.05","0.06","0.06","0.06","0.06","0.00","0.06","","0.0000","0.0000"
"26/01/2026","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","","20.0000","7.6000"
"26/01/2026","EGH","28.89","25.00","28.89","28.89","28.88","28.89","0.00","28.90","","0.0000","0.0000"
"26/01/2026","EGL","3.53","3.48","3.53","3.53","3.55","3.53","0.00","3.53","","7.0000","24.7100"
"26/01/2026","ETI","0.77","0.76","0.77","0.77","0.77","0.77","0.00","0.77","","2.0000","2.0000"
"26/01/2026","FML","8.00","8.00","8.00","8.00","8.00","8.00","0.00","8.00","8.00","10.0000","80.0000"
"26/01/2026","FAB","7.78","7.71","7.78","7.78","7.78","7.78","0.00","7.78","","0.0000","0.0000"
"26/01/2026","GCB","22.05","20.11","22.00","22.00","22.05","22.05","0.05","22.05","","23.0000","509.0000"
"26/01/2026","GGBL","6.60","6.60","6.60","6.60","6.60","6.60","0.00","6.60","","1.0000","6.6000"
"26/01/2026","GOIL","3.01","2.96","3.01","3.01","3.03","3.01","0.00","3.03","","264.0000","799.9200"
"26/01/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","5.20","0.0000","0.0000"
"26/01/2026","MTNGH","4.25","4.20","4.20","4.20","4.20","4.20","0.00","4.20","4.28","21.0000","89.0000"
"26/01/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0.0000","0.0000"
"26/01/2026","RBGH","1.33","1.30","1.33","1.33","1.33","1.33","0.00","1.34","","0.0000","0.0000"
"26/01/2026","SCB","29.26","29.22","29.26","29.26","29.26","29.26","0.00","29.26","","0.0000","0.0000"
"26/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","","1.20","138.0000","166.0000"
"26/01/2026","SOGEGH","4.93","4.49","4.93","4.93","4.93","4.93","0.00","4.93","","404.0000","1.0000"
"26/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"26/01/2026","TOTAL","40.30","40.25","40.25","40.25","40.24","40.25","0.00","","40.24","1.0000","52.0000"
"26/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"26/01/2026","UNIL","19.79","19.79","19.79","19.79","19.80","19.79","0.00","19.80","","0.0000","0.0000"
"26/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","0.46","0.0000","0.0000"
"26/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"26/01/2026","GLD","494.77","466.72","494.77","494.77","466.72","466.72","-28.05","466.72","","4.0000","1.0000"
"26/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
"26/01/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"26/01/2026","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","0.10","0.0000","0.0000"
"26/01/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0.0000","0.0000"
"26/01/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","0.09","0.0000","0.0000"
"23/01/2026","ACCESS","16.21","16.20","16.21","16.21","16.21","16.21","0.00","16.21","17.80","7.0000","113.4700"
"23/01/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","2.0000","10.1200"
"23/01/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0.0000","0.0000"
"23/01/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0.0000","0.0000"
"23/01/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","900.0000","8.0000"
"23/01/2026","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","","6.12","383.0000","2.0000"
"23/01/2026","BOPP","62.56","55.82","62.56","62.56","62.00","62.56","0.00","62.56","","2.0000","125.1200"
"23/01/2026","CAL","0.70","0.61","0.70","0.70","0.70","0.70","0.00","0.70","0.72","1.0000","756.0000"
"23/01/2026","CLYD","0.50","0.46","0.50","0.50","0.54","0.50","0.00","0.54","","0.0000","0.0000"
"23/01/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.14","","0.0000","0.0000"
"23/01/2026","CPC","0.06","0.05","0.06","0.06","0.06","0.06","0.00","0.06","","1.0000","60.0000"
"23/01/2026","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","","722.0000","274.3600"
"23/01/2026","EGH","28.89","25.00","28.88","28.88","28.88","28.89","0.01","28.88","","905.0000","26.0000"
"23/01/2026","EGL","3.53","3.48","3.53","3.53","3.55","3.53","0.00","3.55","","20.0000","70.8000"
"23/01/2026","ETI","0.77","0.76","0.77","0.77","0.77","0.77","0.00","0.77","","16.0000","12.0000"
"23/01/2026","FML","8.00","8.00","8.00","8.00","8.00","8.00","0.00","","8.00","486.0000","3.0000"
"23/01/2026","FAB","7.78","7.71","7.78","7.78","7.78","7.78","0.00","7.78","","0.0000","0.0000"
"23/01/2026","GCB","22.00","20.11","21.68","21.68","21.68","22.00","0.32","21.70","","1.0000","22.0000"
"23/01/2026","GGBL","6.60","6.60","6.60","6.60","6.60","6.60","0.00","6.60","","35.0000","231.0000"
"23/01/2026","GOIL","3.01","2.96","3.01","3.01","3.01","3.01","0.00","3.02","","20.0000","60.4000"
"23/01/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","5.20","13.0000","67.6000"
"23/01/2026","MTNGH","4.25","4.20","4.20","4.20","4.20","4.20","0.00","4.20","4.28","6.0000","27.0000"
"23/01/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0.0000","0.0000"
"23/01/2026","RBGH","1.33","1.30","1.33","1.33","1.33","1.33","0.00","1.33","","113.0000","150.2900"
"23/01/2026","SCB","29.26","29.22","29.26","29.26","29.26","29.26","0.00","29.26","","0.0000","0.0000"
"23/01/2026","SIC","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.20","1.25","1.0000","1.0000"
"23/01/2026","SOGEGH","4.93","4.49","4.93","4.93","4.93","4.93","0.00","4.93","","20.0000","99.0000"
"23/01/2026","TBL","1.20","1.20","1.20","1.20","1.32","1.20","0.00","1.32","","0.0000","0.0000"
"23/01/2026","TOTAL","40.30","40.25","40.25","40.25","40.25","40.25","0.00","","40.24","1.0000","48.0000"
"23/01/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0.0000","0.0000"
"23/01/2026","UNIL","19.79","19.79","19.79","19.79","19.80","19.79","0.00","19.80","","77.0000","1.0000"
"23/01/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","0.46","0.0000","0.0000"
"23/01/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0.0000","0.0000"
"23/01/2026","GLD","494.77","448.40","494.77","494.77","494.77","494.77","0.00","448.40","494.77","24.0000","11.0000"
"23/01/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0.0000","0.0000"
